model_id,timing_mode,checkpoint_id,revision_target_id,n_runs,run_labels,max_iters,rmse_min,rmse_max,rmse_range,last_run_rmse,last_run_convergence_rate,last_run_median_relative_llf_improvement
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,6,smoke_q2_check;exact_pseudo_backtest_max_iter50;exact_pseudo_backtest_mature_1y_max_iter100;exact_pseudo_backtest_mature_3y_max_iter100;exact_pseudo_backtest_mature_latest_max_iter100;exact_pseudo_backtest_max_iter100,2.0;50.0;100.0;100.0;100.0;100.0,0.0939000000000001,0.5696627235545563,0.4757627235545562,0.5696627235545563,1.0,9.299720613469332e-05
indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,6,smoke_q2_check;exact_pseudo_backtest_max_iter50;exact_pseudo_backtest_mature_1y_max_iter100;exact_pseudo_backtest_mature_3y_max_iter100;exact_pseudo_backtest_mature_latest_max_iter100;exact_pseudo_backtest_max_iter100,2.0;50.0;100.0;100.0;100.0;100.0,0.1044,0.3613823734957444,0.25698237349574443,0.3613823734957444,1.0,9.527680132535336e-05
indicator_revision_only_dfm_kalman_em,exact,pre_third,DELTA_MT,6,smoke_q2_check;exact_pseudo_backtest_max_iter50;exact_pseudo_backtest_mature_1y_max_iter100;exact_pseudo_backtest_mature_3y_max_iter100;exact_pseudo_backtest_mature_latest_max_iter100;exact_pseudo_backtest_max_iter100,2.0;50.0;100.0;100.0;100.0;100.0,0.5985,1.4192460175958963,0.8207460175958963,1.338732745080212,1.0,9.415508091700844e-05
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,6,smoke_q2_check;exact_pseudo_backtest_max_iter50;exact_pseudo_backtest_mature_1y_max_iter100;exact_pseudo_backtest_mature_3y_max_iter100;exact_pseudo_backtest_mature_latest_max_iter100;exact_pseudo_backtest_max_iter100,2.0;50.0;100.0;100.0;100.0;100.0,0.0939000000000001,0.5696627235545563,0.4757627235545562,0.5696627235545563,1.0,9.329888069227144e-05
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,DELTA_TS,6,smoke_q2_check;exact_pseudo_backtest_max_iter50;exact_pseudo_backtest_mature_1y_max_iter100;exact_pseudo_backtest_mature_3y_max_iter100;exact_pseudo_backtest_mature_latest_max_iter100;exact_pseudo_backtest_max_iter100,2.0;50.0;100.0;100.0;100.0;100.0,0.1044,0.3613823734957444,0.25698237349574443,0.3613823734957444,1.0,9.539247287019404e-05
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,DELTA_MT,6,smoke_q2_check;exact_pseudo_backtest_max_iter50;exact_pseudo_backtest_mature_1y_max_iter100;exact_pseudo_backtest_mature_3y_max_iter100;exact_pseudo_backtest_mature_latest_max_iter100;exact_pseudo_backtest_max_iter100,2.0;50.0;100.0;100.0;100.0;100.0,0.5985,1.4192460175958963,0.8207460175958963,1.338732745080212,1.0,9.419725798411242e-05
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,DELTA_SA,6,smoke_q2_check;exact_pseudo_backtest_max_iter50;exact_pseudo_backtest_mature_1y_max_iter100;exact_pseudo_backtest_mature_3y_max_iter100;exact_pseudo_backtest_mature_latest_max_iter100;exact_pseudo_backtest_max_iter100,2.0;50.0;100.0;100.0;100.0;100.0,0.0591041468504269,0.6426043500091648,0.583500203158738,0.6360147970701743,1.0,9.334102970228742e-05
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,DELTA_TS,6,smoke_q2_check;exact_pseudo_backtest_max_iter50;exact_pseudo_backtest_mature_1y_max_iter100;exact_pseudo_backtest_mature_3y_max_iter100;exact_pseudo_backtest_mature_latest_max_iter100;exact_pseudo_backtest_max_iter100,2.0;50.0;100.0;100.0;100.0;100.0,0.10346032831491,0.3620951280105274,0.2586347996956174,0.3619085698634101,1.0,9.353237719142311e-05
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,DELTA_MT,6,smoke_q2_check;exact_pseudo_backtest_max_iter50;exact_pseudo_backtest_mature_1y_max_iter100;exact_pseudo_backtest_mature_3y_max_iter100;exact_pseudo_backtest_mature_latest_max_iter100;exact_pseudo_backtest_max_iter100,2.0;50.0;100.0;100.0;100.0;100.0,0.678486651769119,1.4228083800918023,0.7443217283226833,1.3403512690962829,1.0,9.352230899413464e-05
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,DELTA_SA,6,smoke_q2_check;exact_pseudo_backtest_max_iter50;exact_pseudo_backtest_mature_1y_max_iter100;exact_pseudo_backtest_mature_3y_max_iter100;exact_pseudo_backtest_mature_latest_max_iter100;exact_pseudo_backtest_max_iter100,2.0;50.0;100.0;100.0;100.0;100.0,0.0580227548715526,0.6437408282789833,0.5857180734074307,0.6370253358670854,1.0,9.349471607958422e-05
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,DELTA_TS,6,smoke_q2_check;exact_pseudo_backtest_max_iter50;exact_pseudo_backtest_mature_1y_max_iter100;exact_pseudo_backtest_mature_3y_max_iter100;exact_pseudo_backtest_mature_latest_max_iter100;exact_pseudo_backtest_max_iter100,2.0;50.0;100.0;100.0;100.0;100.0,0.1034610606987431,0.3620170766891068,0.2585560159903637,0.3619222526210434,1.0,9.360424446466443e-05
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,DELTA_MT,6,smoke_q2_check;exact_pseudo_backtest_max_iter50;exact_pseudo_backtest_mature_1y_max_iter100;exact_pseudo_backtest_mature_3y_max_iter100;exact_pseudo_backtest_mature_latest_max_iter100;exact_pseudo_backtest_max_iter100,2.0;50.0;100.0;100.0;100.0;100.0,0.6784857997932066,1.4228151763930843,0.7443293765998777,1.3403510243989112,1.0,9.42091235380895e-05
revision_dfm_kalman_em,exact,pre_advance,DELTA_SA,6,smoke_q2_check;exact_pseudo_backtest_max_iter50;exact_pseudo_backtest_mature_1y_max_iter100;exact_pseudo_backtest_mature_3y_max_iter100;exact_pseudo_backtest_mature_latest_max_iter100;exact_pseudo_backtest_max_iter100,2.0;50.0;100.0;100.0;100.0;100.0,0.0861430253963515,0.647382624207349,0.5612395988109975,0.629218358595464,1.0,9.30043335769492e-05
revision_dfm_kalman_em,exact,pre_second,DELTA_TS,6,smoke_q2_check;exact_pseudo_backtest_max_iter50;exact_pseudo_backtest_mature_1y_max_iter100;exact_pseudo_backtest_mature_3y_max_iter100;exact_pseudo_backtest_mature_latest_max_iter100;exact_pseudo_backtest_max_iter100,2.0;50.0;100.0;100.0;100.0;100.0,0.1034402754249339,0.3617093443923939,0.25826906896746,0.3617093443923939,1.0,9.3669612333604e-05
revision_dfm_kalman_em,exact,pre_third,DELTA_MT,6,smoke_q2_check;exact_pseudo_backtest_max_iter50;exact_pseudo_backtest_mature_1y_max_iter100;exact_pseudo_backtest_mature_3y_max_iter100;exact_pseudo_backtest_mature_latest_max_iter100;exact_pseudo_backtest_max_iter100,2.0;50.0;100.0;100.0;100.0;100.0,0.6854338167937515,1.4221756332955529,0.7367418165018014,1.3404209621247674,1.0,9.32113804847474e-05
revision_dfm_kalman_em,pseudo,pre_advance,DELTA_SA,6,smoke_q2_check;exact_pseudo_backtest_max_iter50;exact_pseudo_backtest_mature_1y_max_iter100;exact_pseudo_backtest_mature_3y_max_iter100;exact_pseudo_backtest_mature_latest_max_iter100;exact_pseudo_backtest_max_iter100,2.0;50.0;100.0;100.0;100.0;100.0,0.0846472537617035,0.6466951906420716,0.5620479368803681,0.6291408533109707,1.0,9.301502304353244e-05
revision_dfm_kalman_em,pseudo,pre_second,DELTA_TS,6,smoke_q2_check;exact_pseudo_backtest_max_iter50;exact_pseudo_backtest_mature_1y_max_iter100;exact_pseudo_backtest_mature_3y_max_iter100;exact_pseudo_backtest_mature_latest_max_iter100;exact_pseudo_backtest_max_iter100,2.0;50.0;100.0;100.0;100.0;100.0,0.1034422973730664,0.3617102518487542,0.25826795447568784,0.3617102518487542,1.0,9.363989350836496e-05
revision_dfm_kalman_em,pseudo,pre_third,DELTA_MT,6,smoke_q2_check;exact_pseudo_backtest_max_iter50;exact_pseudo_backtest_mature_1y_max_iter100;exact_pseudo_backtest_mature_3y_max_iter100;exact_pseudo_backtest_mature_latest_max_iter100;exact_pseudo_backtest_max_iter100,2.0;50.0;100.0;100.0;100.0;100.0,0.6854319821988741,1.4221752047294198,0.7367432225305457,1.340420250574464,1.0,9.3211375161093e-05
